timestamp,co,voc,no2,eth
408002,1.61,0.75,1.86,2.79
408252,1.61,0.75,1.86,2.78
408502,1.61,0.75,1.86,2.79
408752,1.61,0.75,1.86,2.79
409002,1.61,0.75,1.86,2.79
409252,1.61,0.75,1.86,2.79
409502,1.61,0.75,1.86,2.79
409752,1.61,0.75,1.86,2.79
