timestamp,co,voc,no2,eth
404002,1.61,0.75,1.86,2.79
404252,1.61,0.75,1.86,2.79
404502,1.61,0.75,1.86,2.79
404752,1.61,0.75,1.86,2.78
405002,1.61,0.75,1.86,2.79
405252,1.61,0.75,1.86,2.78
405502,1.61,0.75,1.86,2.79
405752,1.61,0.75,1.86,2.79
