timestamp,co,voc,no2,eth
208002,1.68,0.79,1.94,2.77
208252,1.68,0.79,1.95,2.77
208502,1.68,0.79,1.94,2.77
208752,1.68,0.79,1.94,2.77
209002,1.68,0.79,1.94,2.77
209252,1.68,0.79,1.94,2.76
209502,1.68,0.79,1.94,2.77
209752,1.68,0.79,1.95,2.77
