timestamp,co,voc,no2,eth
196002,1.69,0.80,1.95,2.77
196252,1.69,0.80,1.95,2.77
196502,1.68,0.80,1.95,2.77
196752,1.69,0.80,1.95,2.77
197002,1.69,0.80,1.95,2.77
197252,1.69,0.80,1.95,2.77
197502,1.69,0.80,1.95,2.77
197752,1.68,0.80,1.95,2.77
