timestamp,co,voc,no2,eth
384002,1.61,0.75,1.87,2.78
384252,1.61,0.75,1.87,2.78
384502,1.61,0.75,1.87,2.78
384752,1.61,0.75,1.87,2.78
385002,1.61,0.75,1.87,2.78
385252,1.61,0.75,1.87,2.78
385502,1.61,0.75,1.87,2.78
385752,1.61,0.75,1.86,2.78
