timestamp,co,voc,no2,eth
462002,1.60,0.74,1.84,2.79
462252,1.59,0.74,1.84,2.79
462502,1.60,0.74,1.84,2.79
462752,1.60,0.74,1.84,2.79
463002,1.60,0.74,1.84,2.79
463252,1.59,0.74,1.84,2.79
463502,1.60,0.74,1.84,2.79
463752,1.60,0.74,1.84,2.79
