timestamp,co,voc,no2,eth
444002,1.60,0.74,1.85,2.79
444252,1.60,0.74,1.85,2.79
444502,1.60,0.74,1.85,2.79
444752,1.60,0.74,1.85,2.79
445002,1.60,0.74,1.85,2.79
445252,1.60,0.74,1.85,2.79
445502,1.60,0.74,1.85,2.79
445752,1.60,0.74,1.85,2.79
