timestamp,co,voc,no2,eth
370002,1.62,0.75,1.87,2.78
370252,1.62,0.75,1.87,2.78
370502,1.62,0.75,1.87,2.78
370752,1.62,0.75,1.87,2.78
371002,1.62,0.75,1.87,2.79
371252,1.62,0.75,1.87,2.78
371502,1.62,0.75,1.87,2.78
371752,1.62,0.75,1.87,2.78
