timestamp,co,voc,no2,eth
488002,1.59,0.74,1.84,2.79
488252,1.59,0.74,1.84,2.79
488502,1.59,0.74,1.84,2.79
488752,1.59,0.74,1.84,2.79
489002,1.59,0.74,1.84,2.79
489252,1.59,0.74,1.84,2.79
489502,1.59,0.74,1.84,2.79
489752,1.59,0.74,1.84,2.79
