timestamp,co,voc,no2,eth
218002,1.68,0.79,1.94,2.78
218252,1.68,0.79,1.94,2.78
218502,1.68,0.79,1.94,2.78
218752,1.68,0.79,1.94,2.78
219002,1.68,0.79,1.94,2.78
219252,1.68,0.79,1.94,2.78
219502,1.68,0.80,1.94,2.78
219752,1.68,0.79,1.94,2.78
