timestamp,co,voc,no2,eth
452002,1.60,0.74,1.85,2.79
452252,1.60,0.74,1.85,2.79
452502,1.60,0.74,1.85,2.79
452752,1.60,0.74,1.85,2.79
453002,1.60,0.74,1.85,2.79
453252,1.60,0.74,1.85,2.79
453502,1.60,0.74,1.85,2.79
453752,1.60,0.74,1.85,2.79
