timestamp,co,voc,no2,eth
250002,1.66,0.79,1.93,2.78
250252,1.67,0.79,1.93,2.78
250502,1.67,0.79,1.93,2.78
250752,1.66,0.79,1.93,2.78
251002,1.66,0.79,1.93,2.78
251252,1.66,0.79,1.93,2.78
251502,1.66,0.79,1.93,2.78
251752,1.67,0.79,1.93,2.78
