timestamp,co,voc,no2,eth
502002,1.59,0.74,1.83,2.79
502252,1.59,0.74,1.83,2.79
502502,1.59,0.74,1.83,2.79
502752,1.58,0.74,1.83,2.79
503002,1.59,0.73,1.83,2.79
503252,1.58,0.74,1.83,2.79
503502,1.59,0.74,1.83,2.79
503752,1.59,0.74,1.83,2.79
