timestamp,co,voc,no2,eth
246002,1.67,0.79,1.93,2.78
246252,1.67,0.79,1.93,2.78
246502,1.67,0.79,1.93,2.78
246752,1.67,0.79,1.93,2.78
247002,1.67,0.79,1.93,2.78
247252,1.67,0.79,1.93,2.78
247502,1.67,0.79,1.93,2.78
247752,1.67,0.79,1.93,2.78
