timestamp,co,voc,no2,eth
448002,1.60,0.74,1.85,2.79
448252,1.60,0.74,1.85,2.79
448502,1.60,0.74,1.85,2.78
448752,1.60,0.74,1.85,2.78
449002,1.60,0.74,1.85,2.79
449252,1.60,0.74,1.85,2.79
449502,1.60,0.74,1.85,2.79
449752,1.60,0.74,1.85,2.79
