timestamp,co,voc,no2,eth
338002,1.63,0.76,1.89,2.78
338252,1.63,0.76,1.89,2.78
338502,1.63,0.76,1.89,2.78
338752,1.63,0.76,1.88,2.78
339002,1.63,0.76,1.88,2.78
339252,1.63,0.76,1.88,2.78
339502,1.63,0.76,1.88,2.78
339752,1.63,0.76,1.88,2.78
