timestamp,co,voc,no2,eth
188002,1.69,0.81,1.96,2.77
188252,1.69,0.81,1.96,2.77
188502,1.69,0.81,1.95,2.77
188752,1.69,0.81,1.96,2.77
189002,1.69,0.81,1.95,2.77
189252,1.69,0.80,1.95,2.77
189502,1.69,0.81,1.95,2.78
189752,1.69,0.81,1.95,2.77
