timestamp,co,voc,no2,eth
326002,1.63,0.76,1.89,2.78
326252,1.63,0.76,1.89,2.78
326502,1.63,0.76,1.89,2.78
326752,1.63,0.76,1.89,2.78
327002,1.63,0.76,1.89,2.78
327252,1.63,0.76,1.89,2.78
327502,1.63,0.76,1.89,2.78
327752,1.63,0.76,1.89,2.78
