timestamp,co,voc,no2,eth
312002,1.64,0.76,1.89,2.78
312252,1.64,0.76,1.89,2.78
312502,1.64,0.76,1.90,2.78
312752,1.64,0.76,1.90,2.78
313002,1.64,0.76,1.89,2.78
313252,1.64,0.76,1.89,2.78
313502,1.64,0.76,1.89,2.78
313752,1.64,0.76,1.89,2.78
