timestamp,co,voc,no2,eth
478002,1.59,0.74,1.84,2.79
478252,1.59,0.74,1.84,2.79
478502,1.59,0.74,1.84,2.79
478752,1.59,0.74,1.84,2.79
479002,1.59,0.74,1.84,2.79
479252,1.59,0.74,1.84,2.79
479502,1.59,0.74,1.84,2.79
479752,1.59,0.74,1.84,2.79
