timestamp,co,voc,no2,eth
460002,1.60,0.74,1.84,2.79
460252,1.60,0.74,1.84,2.79
460502,1.60,0.74,1.84,2.79
460752,1.59,0.74,1.84,2.79
461002,1.59,0.74,1.85,2.79
461252,1.59,0.74,1.84,2.79
461502,1.59,0.74,1.85,2.79
461752,1.60,0.74,1.84,2.79
