timestamp,co,voc,no2,eth
308002,1.64,0.76,1.90,2.78
308252,1.64,0.76,1.90,2.78
308502,1.64,0.76,1.90,2.78
308752,1.64,0.76,1.90,2.78
309002,1.64,0.76,1.90,2.78
309252,1.64,0.76,1.89,2.78
309502,1.64,0.76,1.90,2.78
309752,1.64,0.76,1.89,2.78
