timestamp,co,voc,no2,eth
350002,1.63,0.75,1.88,2.78
350252,1.63,0.75,1.88,2.78
350502,1.63,0.75,1.88,2.78
350752,1.62,0.75,1.88,2.78
351002,1.63,0.75,1.88,2.78
351252,1.63,0.75,1.88,2.78
351502,1.62,0.75,1.88,2.78
351752,1.62,0.75,1.88,2.78
