timestamp,co,voc,no2,eth
360002,1.62,0.75,1.88,2.78
360252,1.62,0.75,1.88,2.78
360502,1.62,0.75,1.87,2.78
360752,1.62,0.75,1.87,2.78
361002,1.62,0.75,1.87,2.78
361252,1.62,0.75,1.87,2.78
361502,1.62,0.75,1.88,2.78
361752,1.62,0.75,1.88,2.78
