timestamp,co,voc,no2,eth
358002,1.62,0.75,1.88,2.78
358252,1.62,0.75,1.88,2.78
358502,1.62,0.75,1.88,2.78
358752,1.62,0.75,1.88,2.78
359002,1.62,0.75,1.88,2.78
359252,1.62,0.75,1.88,2.78
359502,1.62,0.75,1.88,2.78
359752,1.62,0.75,1.88,2.78
