timestamp,co,voc,no2,eth
490002,1.59,0.74,1.84,2.79
490252,1.59,0.74,1.84,2.79
490502,1.59,0.74,1.84,2.79
490752,1.59,0.74,1.83,2.79
491002,1.59,0.74,1.84,2.79
491252,1.59,0.74,1.83,2.79
491502,1.59,0.74,1.83,2.78
491752,1.59,0.74,1.84,2.79
