timestamp,co,voc,no2,eth
344002,1.63,0.76,1.88,2.78
344252,1.63,0.76,1.88,2.78
344502,1.63,0.76,1.88,2.78
344752,1.63,0.75,1.88,2.78
345002,1.63,0.75,1.88,2.78
345252,1.63,0.76,1.88,2.78
345502,1.63,0.76,1.88,2.78
345752,1.63,0.76,1.88,2.78
