timestamp,co,voc,no2,eth
424002,1.60,0.74,1.85,2.78
424252,1.60,0.74,1.85,2.79
424502,1.60,0.74,1.85,2.79
424752,1.60,0.74,1.85,2.79
425002,1.60,0.74,1.85,2.79
425252,1.60,0.75,1.85,2.79
425502,1.60,0.74,1.85,2.79
425752,1.60,0.74,1.85,2.79
