timestamp,co,voc,no2,eth
192002,1.69,0.81,1.95,2.77
192252,1.69,0.81,1.95,2.77
192502,1.69,0.81,1.95,2.77
192752,1.69,0.81,1.95,2.77
193002,1.69,0.81,1.95,2.77
193252,1.69,0.80,1.95,2.77
193502,1.69,0.81,1.95,2.77
193752,1.69,0.81,1.95,2.77
