timestamp,co,voc,no2,eth
230002,1.67,0.79,1.94,2.78
230252,1.67,0.79,1.94,2.78
230502,1.67,0.79,1.94,2.78
230752,1.67,0.79,1.94,2.78
231002,1.67,0.79,1.94,2.79
231252,1.67,0.79,1.94,2.78
231502,1.67,0.79,1.94,2.78
231752,1.67,0.79,1.94,2.78
