timestamp,co,voc,no2,eth
480002,1.59,0.74,1.84,2.78
480252,1.59,0.74,1.84,2.79
480502,1.59,0.74,1.84,2.79
480752,1.59,0.74,1.84,2.79
481002,1.59,0.74,1.84,2.79
481252,1.59,0.74,1.84,2.79
481502,1.59,0.74,1.84,2.79
481752,1.59,0.74,1.84,2.79
