timestamp,co,voc,no2,eth
314002,1.64,0.76,1.89,2.78
314252,1.64,0.76,1.89,2.78
314502,1.64,0.76,1.89,2.78
314752,1.64,0.76,1.89,2.78
315002,1.64,0.76,1.89,2.78
315252,1.64,0.76,1.89,2.78
315502,1.64,0.76,1.89,2.78
315752,1.64,0.76,1.89,2.78
