timestamp,co,voc,no2,eth
386002,1.61,0.75,1.87,2.78
386252,1.61,0.75,1.86,2.78
386502,1.61,0.75,1.86,2.78
386752,1.61,0.75,1.87,2.78
387002,1.61,0.75,1.87,2.78
387252,1.61,0.75,1.87,2.78
387502,1.61,0.75,1.87,2.78
387752,1.61,0.75,1.87,2.78
