timestamp,co,voc,no2,eth
364002,1.62,0.75,1.88,2.78
364252,1.62,0.75,1.87,2.78
364502,1.62,0.75,1.88,2.78
364752,1.62,0.75,1.87,2.78
365002,1.62,0.75,1.87,2.78
365252,1.62,0.75,1.88,2.78
365502,1.62,0.75,1.87,2.78
365752,1.62,0.75,1.88,2.78
