timestamp,co,voc,no2,eth
252002,1.66,0.79,1.93,2.78
252252,1.67,0.79,1.93,2.78
252502,1.66,0.79,1.93,2.78
252752,1.66,0.78,1.93,2.78
253002,1.66,0.79,1.93,2.78
253252,1.66,0.78,1.93,2.78
253502,1.66,0.78,1.93,2.78
253752,1.66,0.78,1.93,2.78
