timestamp,co,voc,no2,eth
492002,1.59,0.74,1.84,2.79
492252,1.59,0.74,1.83,2.79
492502,1.59,0.74,1.84,2.79
492752,1.59,0.74,1.84,2.79
493002,1.59,0.74,1.84,2.79
493252,1.59,0.74,1.83,2.79
493502,1.59,0.74,1.83,2.79
493752,1.59,0.74,1.83,2.79
