timestamp,co,voc,no2,eth
304002,1.64,0.77,1.90,2.78
304252,1.64,0.77,1.90,2.78
304502,1.64,0.76,1.90,2.78
304752,1.64,0.77,1.90,2.78
305002,1.64,0.77,1.90,2.78
305252,1.64,0.77,1.90,2.78
305502,1.64,0.77,1.90,2.78
305752,1.64,0.77,1.90,2.78
