timestamp,co,voc,no2,eth
466002,1.59,0.74,1.84,2.79
466252,1.59,0.74,1.84,2.79
466502,1.60,0.74,1.84,2.79
466752,1.60,0.74,1.84,2.79
467002,1.59,0.74,1.84,2.79
467252,1.60,0.74,1.84,2.79
467502,1.59,0.74,1.84,2.79
467752,1.60,0.74,1.84,2.78
