timestamp,co,voc,no2,eth
318002,1.63,0.76,1.89,2.78
318252,1.64,0.76,1.89,2.78
318502,1.64,0.76,1.89,2.78
318752,1.64,0.76,1.89,2.78
319002,1.64,0.76,1.89,2.78
319252,1.64,0.76,1.89,2.78
319502,1.64,0.76,1.89,2.78
319752,1.64,0.76,1.89,2.78
