timestamp,co,voc,no2,eth
216002,1.68,0.79,1.94,2.77
216252,1.68,0.79,1.94,2.77
216502,1.68,0.79,1.94,2.78
216752,1.68,0.79,1.94,2.78
217002,1.68,0.79,1.94,2.78
217252,1.68,0.79,1.94,2.78
217502,1.68,0.79,1.94,2.78
217752,1.68,0.79,1.94,2.78
