timestamp,co,voc,no2,eth
330002,1.63,0.76,1.89,2.78
330252,1.63,0.76,1.89,2.78
330502,1.63,0.76,1.89,2.78
330752,1.63,0.76,1.89,2.78
331002,1.63,0.76,1.89,2.78
331252,1.63,0.76,1.89,2.78
331502,1.63,0.76,1.89,2.78
331752,1.63,0.76,1.89,2.78
