timestamp,co,voc,no2,eth
224002,1.68,0.79,1.94,2.78
224252,1.68,0.79,1.94,2.78
224502,1.68,0.79,1.94,2.78
224752,1.67,0.79,1.94,2.78
225002,1.68,0.79,1.94,2.78
225252,1.68,0.79,1.94,2.78
225502,1.67,0.79,1.94,2.78
225752,1.68,0.79,1.94,2.78
