timestamp,co,voc,no2,eth
206002,1.68,0.79,1.94,2.77
206252,1.68,0.80,1.95,2.77
206502,1.68,0.79,1.95,2.77
206752,1.68,0.80,1.95,2.77
207002,1.68,0.80,1.95,2.77
207252,1.68,0.79,1.95,2.77
207502,1.68,0.80,1.94,2.77
207752,1.68,0.80,1.94,2.77
