timestamp,co,voc,no2,eth
372002,1.62,0.75,1.87,2.79
372252,1.62,0.75,1.87,2.78
372502,1.62,0.75,1.87,2.79
372752,1.62,0.75,1.87,2.78
373002,1.62,0.75,1.87,2.78
373252,1.62,0.75,1.87,2.78
373502,1.62,0.75,1.87,2.78
373752,1.62,0.75,1.87,2.78
