timestamp,co,voc,no2,eth
464002,1.59,0.74,1.84,2.79
464252,1.59,0.74,1.84,2.79
464502,1.59,0.74,1.84,2.79
464752,1.59,0.74,1.84,2.79
465002,1.59,0.74,1.84,2.79
465252,1.59,0.74,1.84,2.79
465502,1.59,0.74,1.84,2.79
465752,1.59,0.74,1.84,2.79
