timestamp,co,voc,no2,eth
234002,1.68,0.80,1.94,2.79
234252,1.68,0.79,1.94,2.78
234502,1.67,0.79,1.94,2.78
234752,1.68,0.79,1.94,2.78
235002,1.67,0.79,1.94,2.78
235252,1.68,0.80,1.94,2.78
235502,1.68,0.79,1.94,2.78
235752,1.67,0.79,1.94,2.78
