timestamp,co,voc,no2,eth
248002,1.67,0.79,1.93,2.78
248252,1.67,0.79,1.93,2.78
248502,1.67,0.79,1.93,2.78
248752,1.66,0.79,1.93,2.78
249002,1.66,0.79,1.93,2.78
249252,1.67,0.79,1.93,2.78
249502,1.66,0.78,1.93,2.78
249752,1.67,0.79,1.93,2.78
