timestamp,co,voc,no2,eth
412002,1.61,0.75,1.86,2.79
412252,1.61,0.74,1.86,2.78
412502,1.60,0.75,1.86,2.79
412752,1.60,0.75,1.86,2.79
413002,1.61,0.74,1.85,2.78
413252,1.61,0.75,1.86,2.79
413502,1.60,0.75,1.86,2.78
413752,1.60,0.75,1.85,2.78
