timestamp,co,voc,no2,eth
410002,1.61,0.75,1.86,2.79
410252,1.61,0.75,1.86,2.79
410502,1.60,0.75,1.86,2.78
410752,1.61,0.75,1.86,2.79
411002,1.61,0.75,1.86,2.78
411252,1.61,0.74,1.86,2.79
411502,1.61,0.75,1.86,2.79
411752,1.61,0.75,1.86,2.79
