timestamp,co,voc,no2,eth
380002,1.61,0.75,1.87,2.78
380252,1.61,0.75,1.87,2.78
380502,1.61,0.75,1.87,2.78
380752,1.61,0.75,1.87,2.78
381002,1.61,0.75,1.87,2.78
381252,1.61,0.75,1.87,2.78
381502,1.61,0.75,1.87,2.78
381752,1.61,0.75,1.86,2.78
