timestamp,co,voc,no2,eth
332002,1.63,0.76,1.89,2.78
332252,1.63,0.76,1.89,2.78
332502,1.63,0.76,1.89,2.78
332752,1.63,0.76,1.88,2.78
333002,1.63,0.76,1.89,2.78
333252,1.63,0.76,1.89,2.78
333502,1.63,0.76,1.88,2.78
333752,1.63,0.76,1.89,2.78
