timestamp,co,voc,no2,eth
476002,1.59,0.74,1.84,2.79
476252,1.59,0.74,1.84,2.79
476502,1.59,0.74,1.84,2.79
476752,1.59,0.74,1.84,2.79
477002,1.59,0.74,1.84,2.79
477252,1.59,0.74,1.84,2.79
477502,1.59,0.74,1.84,2.79
477752,1.59,0.74,1.84,2.79
