timestamp,co,voc,no2,eth
352002,1.63,0.75,1.88,2.78
352252,1.62,0.75,1.88,2.78
352502,1.63,0.75,1.88,2.78
352752,1.62,0.75,1.88,2.78
353002,1.62,0.75,1.88,2.78
353252,1.63,0.75,1.88,2.78
353502,1.62,0.75,1.88,2.78
353752,1.62,0.75,1.88,2.78
