timestamp,co,voc,no2,eth
484002,1.59,0.74,1.84,2.79
484252,1.59,0.74,1.84,2.79
484502,1.59,0.74,1.84,2.79
484752,1.59,0.74,1.84,2.79
485002,1.59,0.74,1.84,2.79
485252,1.59,0.74,1.84,2.79
485502,1.59,0.74,1.84,2.79
485752,1.59,0.74,1.84,2.79
