timestamp,co,voc,no2,eth
470002,1.60,0.74,1.84,2.79
470252,1.60,0.74,1.84,2.79
470502,1.59,0.74,1.84,2.79
470752,1.59,0.74,1.84,2.79
471002,1.60,0.74,1.84,2.79
471252,1.59,0.74,1.84,2.79
471502,1.59,0.74,1.84,2.79
471752,1.59,0.74,1.84,2.79
