timestamp,co,voc,no2,eth
254002,1.66,0.79,1.93,2.78
254252,1.66,0.79,1.93,2.78
254502,1.66,0.78,1.93,2.78
254752,1.66,0.79,1.92,2.78
255002,1.66,0.78,1.93,2.78
255252,1.66,0.79,1.93,2.78
255502,1.66,0.78,1.93,2.78
255752,1.66,0.78,1.93,2.78
