timestamp,co,voc,no2,eth
398002,1.61,0.75,1.86,2.79
398252,1.61,0.75,1.86,2.79
398502,1.61,0.75,1.86,2.78
398752,1.61,0.75,1.86,2.79
399002,1.61,0.75,1.86,2.78
399252,1.61,0.75,1.86,2.78
399502,1.61,0.75,1.86,2.79
399752,1.61,0.75,1.86,2.79
