timestamp,co,voc,no2,eth
204002,1.68,0.80,1.95,2.77
204252,1.68,0.80,1.95,2.77
204502,1.68,0.80,1.95,2.77
204752,1.68,0.80,1.95,2.77
205002,1.68,0.80,1.95,2.77
205252,1.68,0.80,1.95,2.77
205502,1.68,0.80,1.95,2.77
205752,1.68,0.80,1.95,2.77
